GameID,Turn,Player,Action,Target,Success,Challenged,Blocked
114,7,1,Tax,-,No,Yes,No
112,0,0,Exchange,-,Yes,No,No
112,1,1,Foreign Aid,-,No,No,0
112,2,0,Exchange,-,Yes,No,No
112,3,1,Tax,-,Yes,Yes,No
112,4,0,Foreign Aid,-,No,No,1
112,5,1,Assassinate,0,No,Yes,No
112,6,0,Exchange,-,Yes,No,No
112,7,1,Tax,-,No,Yes,No
112,8,0,Exchange,-,Yes,No,No
112,9,1,Tax,-,No,Yes,No
102,0,0,Income,-,Yes,No,No
102,1,1,Exchange,-,Yes,No,No
102,2,0,Assassinate,1,No,Yes,No
102,3,1,Exchange,-,Yes,No,No
102,4,0,Income,-,Yes,No,No
102,5,1,Exchange,-,Yes,No,No
102,6,0,Income,-,Yes,No,No
102,7,1,Foreign Aid,-,Yes,No,No
102,8,0,Income,-,Yes,No,No
102,9,1,Income,-,Yes,No,No
102,10,0,Income,-,Yes,No,No
102,11,1,Exchange,-,No,Yes,No
102,12,0,Income,-,Yes,No,No
102,13,1,Exchange,-,Yes,No,No
102,14,0,Income,-,Yes,No,No
102,15,1,Foreign Aid,-,Yes,No,No
102,16,0,Exchange,-,Yes,No,No
102,17,1,Tax,-,Yes,No,No
102,18,0,Steal,1,No,Yes,No
118,0,0,Exchange,-,No,Yes,No
118,1,1,Exchange,-,No,Yes,No
118,2,0,Foreign Aid,-,Yes,No,No
118,3,1,Steal,0,No,Yes,No
117,0,0,Exchange,-,No,Yes,No
117,1,1,Exchange,-,No,Yes,No
117,2,0,Foreign Aid,-,Yes,No,No
117,3,1,Steal,0,No,Yes,No
120,0,0,Tax,-,Yes,No,No
120,1,1,Steal,0,Yes,No,No
120,2,0,Assassinate,1,Yes,Yes,No
116,0,0,Exchange,-,Yes,No,No
116,1,1,Foreign Aid,-,No,No,0
116,2,0,Exchange,-,Yes,No,No
116,3,1,Tax,-,Yes,Yes,No
116,4,0,Foreign Aid,-,No,No,1
116,5,1,Assassinate,0,No,Yes,No
116,6,0,Exchange,-,Yes,No,No
116,7,1,Tax,-,No,Yes,No
116,8,0,Exchange,-,Yes,No,No
116,9,1,Tax,-,No,Yes,No
121,0,0,Tax,-,Yes,No,No
121,1,1,Steal,0,Yes,No,No
121,2,0,Assassinate,1,Yes,Yes,No
122,0,0,Exchange,-,Yes,Yes,No
122,1,1,Tax,-,Yes,Yes,No
122,2,0,Exchange,-,Yes,Yes,No
122,3,1,Assassinate,0,Yes,No,No
122,4,0,Foreign Aid,-,Yes,No,No
123,0,0,Tax,-,Yes,Yes,No
123,1,1,Foreign Aid,-,Yes,No,No
123,2,0,Tax,-,No,Yes,No
123,3,1,Assassinate,0,No,No,0
123,4,0,Tax,-,No,Yes,No
119,0,0,Steal,1,Yes,No,No
119,1,1,Income,-,Yes,No,No
119,2,0,Steal,1,Yes,No,No
119,3,1,Exchange,-,No,Yes,No
119,4,0,Income,-,Yes,No,No
119,5,1,Foreign Aid,-,No,No,0
119,6,0,Tax,-,Yes,No,No
119,7,1,Steal,0,No,No,0
119,8,0,Exchange,-,Yes,No,No
119,9,1,Steal,0,No,No,0
119,10,0,Foreign Aid,-,No,No,1
119,11,1,Tax,-,No,Yes,No
119,12,0,Foreign Aid,-,Yes,No,No
119,13,1,Foreign Aid,-,Yes,No,No
119,14,0,Coup,1,Yes,No,No
125,0,0,Tax,-,Yes,Yes,No
125,1,1,Foreign Aid,-,Yes,No,No
125,2,0,Tax,-,No,Yes,No
125,3,1,Assassinate,0,No,No,0
125,4,0,Tax,-,No,Yes,No
127,0,0,Exchange,-,No,Yes,No
127,1,1,Tax,-,No,Yes,No
127,2,0,Income,-,Yes,No,No
127,3,1,Foreign Aid,-,No,No,0
127,4,0,Assassinate,1,No,Yes,No
126,0,0,Exchange,-,Yes,No,No
126,1,1,Tax,-,Yes,No,No
126,2,0,Foreign Aid,-,No,No,1
126,3,1,Income,-,Yes,No,No
126,4,0,Foreign Aid,-,No,No,1
126,5,1,Steal,0,Yes,No,No
126,6,0,Exchange,-,Yes,No,No
126,7,1,Coup,0,Yes,No,No
115,0,0,Tax,-,Yes,No,No
115,1,1,Tax,-,Yes,No,No
115,2,0,Assassinate,1,No,Yes,1
115,3,1,Steal,0,Yes,No,No
115,4,0,Tax,-,Yes,No,No
115,5,1,Tax,-,No,Yes,No
115,6,0,Assassinate,1,No,Yes,No
115,7,1,Tax,-,No,Yes,No
113,0,0,Steal,1,Yes,No,No
113,1,1,Income,-,Yes,No,No
113,2,0,Steal,1,Yes,No,No
113,3,1,Exchange,-,No,Yes,No
113,4,0,Income,-,Yes,No,No
113,5,1,Foreign Aid,-,No,No,0
113,6,0,Tax,-,Yes,No,No
113,7,1,Steal,0,No,No,0
113,8,0,Exchange,-,Yes,No,No
113,9,1,Steal,0,No,No,0
113,10,0,Foreign Aid,-,No,No,1
113,11,1,Tax,-,No,Yes,No
113,12,0,Foreign Aid,-,Yes,No,No
113,13,1,Foreign Aid,-,Yes,No,No
113,14,0,Coup,1,Yes,No,No
130,0,0,Tax,-,No,Yes,No
130,1,1,Steal,0,Yes,No,No
130,2,0,Tax,-,Yes,No,No
130,3,1,Income,-,Yes,No,No
130,4,0,Tax,-,Yes,No,No
130,5,1,Exchange,-,Yes,No,No
130,6,0,Assassinate,1,Yes,Yes,No
131,0,0,Tax,-,No,Yes,No
131,1,1,Steal,0,No,No,0
131,2,0,Tax,-,No,Yes,No
133,0,0,Tax,-,No,Yes,No
133,1,1,Tax,-,Yes,No,No
133,2,0,Steal,1,No,Yes,No
132,0,0,Income,-,Yes,No,No
132,1,1,Exchange,-,Yes,No,No
132,2,0,Tax,-,Yes,Yes,No
132,3,1,Exchange,-,Yes,No,No
132,4,0,Income,-,Yes,No,No
132,5,1,Exchange,-,Yes,No,No
132,6,0,Income,-,Yes,No,No
132,7,1,Exchange,-,Yes,No,No
132,8,0,Coup,1,Yes,No,No
124,0,0,Exchange,-,No,Yes,No
124,1,1,Tax,-,No,Yes,No
124,2,0,Income,-,Yes,No,No
124,3,1,Foreign Aid,-,No,No,0
124,4,0,Assassinate,1,No,Yes,No
129,0,0,Exchange,-,No,Yes,No
129,1,1,Tax,-,No,Yes,No
129,2,0,Income,-,Yes,No,No
129,3,1,Foreign Aid,-,No,No,0
129,4,0,Assassinate,1,No,Yes,No
134,0,0,Exchange,-,Yes,Yes,No
134,1,1,Steal,0,No,Yes,0
134,2,0,Exchange,-,No,Yes,No
134,3,1,Tax,-,Yes,No,No
134,4,0,Exchange,-,Yes,No,No
134,5,1,Income,-,Yes,No,No
134,6,0,Foreign Aid,-,Yes,No,No
134,7,1,Income,-,Yes,No,No
134,8,0,Tax,-,Yes,No,No
134,9,1,Steal,0,No,No,0
134,10,0,Steal,1,No,Yes,No
139,0,0,Tax,-,Yes,Yes,No
139,1,1,Income,-,Yes,No,No
139,2,0,Tax,-,Yes,No,No
139,3,1,Assassinate,0,Yes,Yes,No
139,4,0,Tax,-,Yes,No,No
139,5,1,Income,-,Yes,No,No
139,6,0,Coup,1,Yes,No,No
139,7,1,Tax,-,No,Yes,No
140,0,0,Exchange,-,Yes,Yes,No
140,1,1,Steal,0,No,Yes,0
140,2,0,Exchange,-,No,Yes,No
140,3,1,Tax,-,Yes,No,No
140,4,0,Exchange,-,Yes,No,No
140,5,1,Income,-,Yes,No,No
140,6,0,Foreign Aid,-,Yes,No,No
140,7,1,Income,-,Yes,No,No
140,8,0,Tax,-,Yes,No,No
140,9,1,Steal,0,No,No,0
140,10,0,Steal,1,No,Yes,No
141,0,0,Tax,-,Yes,Yes,No
141,1,1,Tax,-,No,Yes,No
128,0,0,Tax,-,No,Yes,No
128,1,1,Steal,0,Yes,No,No
128,2,0,Tax,-,Yes,No,No
128,3,1,Income,-,Yes,No,No
128,4,0,Tax,-,Yes,No,No
128,5,1,Exchange,-,Yes,No,No
128,6,0,Assassinate,1,Yes,Yes,No
144,0,0,Steal,1,No,No,1
144,1,1,Steal,0,No,Yes,No
144,2,0,Exchange,-,No,Yes,No
145,0,0,Tax,-,Yes,No,No
145,1,1,Tax,-,Yes,No,No
145,2,0,Exchange,-,Yes,Yes,No
145,3,1,Assassinate,0,No,Yes,No
147,0,0,Steal,1,No,No,1
147,1,1,Steal,0,No,Yes,No
147,2,0,Exchange,-,No,Yes,No
135,0,0,Income,-,Yes,No,No
135,1,1,Exchange,-,Yes,No,No
135,2,0,Tax,-,Yes,Yes,No
135,3,1,Exchange,-,Yes,No,No
135,4,0,Income,-,Yes,No,No
135,5,1,Exchange,-,Yes,No,No
135,6,0,Income,-,Yes,No,No
135,7,1,Exchange,-,Yes,No,No
135,8,0,Coup,1,Yes,No,No
149,0,0,Steal,1,No,No,1
149,1,1,Steal,0,No,Yes,No
149,2,0,Exchange,-,No,Yes,No
148,0,0,Income,-,Yes,No,No
148,1,1,Exchange,-,Yes,Yes,No
148,2,0,Tax,-,No,Yes,No
142,0,0,Tax,-,Yes,Yes,No
142,1,1,Tax,-,No,Yes,No
138,0,0,Steal,1,No,Yes,1
138,1,1,Exchange,-,No,Yes,No
150,0,0,Income,-,Yes,No,No
150,1,1,Exchange,-,Yes,Yes,No
150,2,0,Tax,-,No,Yes,No
151,0,0,Foreign Aid,-,Yes,No,No
151,1,1,Tax,-,No,Yes,No
155,0,0,Income,-,Yes,No,No
155,1,1,Exchange,-,Yes,No,No
155,2,0,Assassinate,1,No,Yes,1
155,3,1,Exchange,-,No,Yes,No
154,0,0,Exchange,-,Yes,No,No
154,1,1,Tax,-,No,Yes,No
154,2,0,Income,-,Yes,No,No
154,3,1,Income,-,Yes,No,No
154,4,0,Foreign Aid,-,Yes,No,No
154,5,1,Income,-,Yes,No,No
154,6,0,Exchange,-,Yes,No,No
154,7,1,Steal,0,Yes,No,No
154,8,0,Foreign Aid,-,Yes,No,No
154,9,1,Assassinate,0,Yes,No,No
152,0,0,Tax,-,Yes,No,No
152,1,1,Exchange,-,Yes,Yes,No
152,2,0,Income,-,Yes,No,No
152,3,1,Exchange,-,Yes,No,No
152,4,0,Exchange,-,Yes,Yes,No
152,5,1,Exchange,-,No,Yes,No
152,6,0,Steal,1,No,No,1
152,7,1,Exchange,-,Yes,No,No
152,8,0,Assassinate,1,Yes,No,No
153,0,0,Tax,-,Yes,No,No
153,1,1,Exchange,-,Yes,Yes,No
153,2,0,Income,-,Yes,No,No
153,3,1,Exchange,-,Yes,No,No
153,4,0,Exchange,-,Yes,Yes,No
153,5,1,Exchange,-,No,Yes,No
153,6,0,Steal,1,No,No,1
153,7,1,Exchange,-,Yes,No,No
153,8,0,Assassinate,1,Yes,No,No
156,0,0,Foreign Aid,-,No,No,1
156,1,1,Exchange,-,Yes,No,No
156,2,0,Foreign Aid,-,No,No,1
156,3,1,Exchange,-,Yes,No,No
156,4,0,Steal,1,No,Yes,No
156,5,1,Exchange,-,No,Yes,No
156,6,0,Tax,-,No,Yes,No
157,0,0,Income,-,Yes,No,No
157,1,1,Exchange,-,Yes,No,No
157,2,0,Assassinate,1,No,Yes,1
157,3,1,Exchange,-,No,Yes,No
158,0,0,Steal,1,No,No,1
158,1,1,Foreign Aid,-,Yes,No,No
143,0,0,Steal,1,Yes,No,No
143,1,1,Tax,-,Yes,No,No
143,2,0,Assassinate,1,No,No,1
143,3,1,Tax,-,Yes,No,No
143,4,0,Tax,-,Yes,No,No
143,5,1,Exchange,-,Yes,Yes,No
159,0,0,Steal,1,No,No,1
159,1,1,Foreign Aid,-,Yes,No,No
160,0,0,Steal,1,No,No,1
160,1,1,Foreign Aid,-,Yes,No,No
163,0,0,Steal,1,No,No,1
163,1,1,Foreign Aid,-,Yes,No,No
162,0,0,Income,-,Yes,No,No
162,1,1,Steal,0,No,Yes,No
162,2,0,Tax,-,Yes,No,No
162,3,1,Steal,0,No,Yes,No
137,0,0,Income,-,Yes,No,No
137,1,1,Exchange,-,Yes,No,No
137,2,0,Tax,-,Yes,Yes,No
137,3,1,Exchange,-,Yes,No,No
137,4,0,Income,-,Yes,No,No
137,5,1,Exchange,-,Yes,No,No
137,6,0,Income,-,Yes,No,No
137,7,1,Exchange,-,Yes,No,No
137,8,0,Coup,1,Yes,No,No
161,0,0,Tax,-,Yes,No,No
161,1,1,Steal,0,No,Yes,0
161,2,0,Tax,-,Yes,No,No
161,3,1,Income,-,Yes,No,No
161,4,0,Coup,1,Yes,No,No
161,5,1,Steal,0,No,No,0
161,6,0,Steal,1,Yes,No,No
161,7,1,Foreign Aid,-,Yes,No,No
161,8,0,Tax,-,Yes,No,No
161,9,1,Foreign Aid,-,No,No,0
161,10,0,Tax,-,Yes,No,No
161,11,1,Steal,0,No,Yes,No
161,12,0,Tax,-,Yes,No,No
161,13,1,Tax,-,No,Yes,No
164,0,0,Steal,1,Yes,No,No
164,1,1,Income,-,Yes,No,No
164,2,0,Steal,1,Yes,Yes,No
164,3,1,Income,-,Yes,No,No
164,4,0,Tax,-,Yes,No,No
164,5,1,Foreign Aid,-,Yes,No,No
164,6,0,Assassinate,1,No,Yes,No
164,7,1,Assassinate,0,No,Yes,0
164,8,0,Tax,-,No,Yes,No
166,0,0,Exchange,-,Yes,No,No
166,1,1,Exchange,-,Yes,No,No
166,2,0,Steal,1,No,No,1
166,3,1,Tax,-,No,Yes,No
166,4,0,Steal,1,No,Yes,No
167,0,0,Tax,-,Yes,Yes,No
167,1,1,Tax,-,No,Yes,No
165,0,0,Steal,1,Yes,No,No
165,1,1,Income,-,Yes,No,No
165,2,0,Steal,1,Yes,Yes,No
165,3,1,Income,-,Yes,No,No
165,4,0,Tax,-,Yes,No,No
165,5,1,Foreign Aid,-,Yes,No,No
165,6,0,Assassinate,1,No,Yes,No
165,7,1,Assassinate,0,No,Yes,0
165,8,0,Tax,-,No,Yes,No
168,0,0,Income,-,Yes,No,No
168,1,1,Steal,0,No,Yes,No
168,2,0,Tax,-,Yes,No,No
168,3,1,Steal,0,No,Yes,No
169,0,0,Tax,-,No,Yes,No
169,1,1,Exchange,-,No,Yes,No
169,2,0,Steal,1,Yes,No,No
169,3,1,Foreign Aid,-,Yes,No,No
170,0,0,Steal,1,Yes,Yes,No
170,1,1,Tax,-,No,Yes,No
171,0,0,Exchange,-,Yes,No,No
171,1,1,Income,-,Yes,No,No
171,2,0,Tax,-,Yes,Yes,No
171,3,1,Assassinate,0,Yes,No,No
171,4,0,Tax,-,Yes,Yes,No
172,0,0,Tax,-,Yes,Yes,No
172,1,1,Steal,0,No,Yes,No
174,0,0,Tax,-,Yes,No,No
174,1,1,Foreign Aid,-,Yes,No,No
174,2,0,Assassinate,1,Yes,Yes,No
175,0,0,Steal,1,No,Yes,No
175,1,1,Income,-,Yes,No,No
175,2,0,Tax,-,Yes,No,No
175,3,1,Tax,-,Yes,Yes,No
173,0,0,Steal,1,No,Yes,No
173,1,1,Income,-,Yes,No,No
173,2,0,Tax,-,Yes,No,No
173,3,1,Tax,-,Yes,Yes,No
177,0,0,Tax,-,Yes,Yes,No
177,1,1,Steal,0,No,Yes,No
146,0,0,Tax,-,Yes,No,No
146,1,1,Steal,0,No,Yes,No
146,2,0,Tax,-,Yes,No,No
146,3,1,Steal,0,No,Yes,No
176,0,0,Foreign Aid,-,No,No,1
176,1,1,Foreign Aid,-,Yes,No,No
176,2,0,Income,-,Yes,No,No
176,3,1,Income,-,Yes,No,No
176,4,0,Assassinate,1,No,Yes,No
180,0,0,Foreign Aid,-,No,No,1
180,1,1,Foreign Aid,-,Yes,No,No
180,2,0,Income,-,Yes,No,No
180,3,1,Income,-,Yes,No,No
180,4,0,Assassinate,1,No,Yes,No
179,0,0,Foreign Aid,-,No,No,1
179,1,1,Foreign Aid,-,Yes,No,No
179,2,0,Income,-,Yes,No,No
179,3,1,Income,-,Yes,No,No
179,4,0,Assassinate,1,No,Yes,No
181,0,0,Steal,1,Yes,Yes,No
181,1,1,Exchange,-,Yes,No,No
181,2,0,Assassinate,1,No,Yes,No
181,3,1,Foreign Aid,-,Yes,No,No
181,4,0,Foreign Aid,-,Yes,No,No
178,0,0,Exchange,-,Yes,No,No
178,1,1,Tax,-,Yes,No,No
178,2,0,Steal,1,No,Yes,No
178,3,1,Assassinate,0,No,Yes,No
178,4,0,Income,-,Yes,No,No
178,5,1,Income,-,Yes,No,No
178,6,0,Steal,1,No,No,1
182,0,0,Exchange,-,No,Yes,No
182,1,1,Steal,0,Yes,No,No
182,2,0,Foreign Aid,-,No,No,1
182,3,1,Income,-,Yes,No,No
182,4,0,Exchange,-,No,Yes,No
184,0,0,Steal,1,Yes,Yes,No
184,1,1,Tax,-,No,Yes,No
185,0,0,Income,-,Yes,No,No
185,1,1,Foreign Aid,-,Yes,No,No
185,2,0,Assassinate,1,Yes,No,No
185,3,1,Tax,-,Yes,Yes,No
186,0,0,Steal,1,Yes,Yes,No
186,1,1,Exchange,-,Yes,No,No
186,2,0,Assassinate,1,No,Yes,No
186,3,1,Foreign Aid,-,Yes,No,No
186,4,0,Foreign Aid,-,Yes,No,No
187,0,0,Steal,1,No,No,1
187,1,1,Tax,-,Yes,No,No
187,2,0,Foreign Aid,-,Yes,No,No
187,3,1,Tax,-,Yes,No,No
187,4,0,Assassinate,1,No,Yes,No
189,0,0,Steal,1,No,No,1
189,1,1,Tax,-,Yes,No,No
189,2,0,Foreign Aid,-,Yes,No,No
189,3,1,Tax,-,Yes,No,No
189,4,0,Assassinate,1,No,Yes,No
188,0,0,Foreign Aid,-,No,No,1
188,1,1,Tax,-,Yes,Yes,No
188,2,0,Steal,1,No,No,1
188,3,1,Income,-,Yes,No,No
188,4,0,Exchange,-,Yes,No,No
188,5,1,Foreign Aid,-,No,No,0
188,6,0,Tax,-,Yes,No,No
188,7,1,Steal,0,No,No,No
191,0,0,Foreign Aid,-,No,No,1
191,1,1,Tax,-,Yes,Yes,No
191,2,0,Steal,1,No,No,1
191,3,1,Income,-,Yes,No,No
191,4,0,Exchange,-,Yes,No,No
191,5,1,Foreign Aid,-,No,No,0
191,6,0,Tax,-,Yes,No,No
191,7,1,Steal,0,No,No,No
190,0,0,Tax,-,Yes,Yes,No
190,1,1,Tax,-,Yes,No,No
190,2,0,Exchange,-,No,Yes,No
190,3,1,Steal,0,No,Yes,0
190,4,0,Income,-,Yes,No,No
190,5,1,Exchange,-,Yes,No,No
190,6,0,Tax,-,Yes,Yes,No
190,7,1,Steal,0,No,Yes,No
192,0,0,Steal,1,No,No,1
192,1,1,Tax,-,Yes,No,No
192,2,0,Foreign Aid,-,Yes,No,No
192,3,1,Tax,-,Yes,No,No
192,4,0,Assassinate,1,No,Yes,No
193,0,0,Exchange,-,Yes,Yes,No
193,1,1,Tax,-,Yes,Yes,No
193,2,0,Exchange,-,No,Yes,No
193,3,1,Tax,-,Yes,No,No
193,4,0,Exchange,-,No,Yes,No
196,0,0,Steal,1,No,Yes,No
196,1,1,Tax,-,Yes,No,No
196,2,0,Steal,1,No,Yes,No
194,0,0,Tax,-,Yes,No,No
194,1,1,Exchange,-,Yes,No,No
194,2,0,Tax,-,Yes,No,No
194,3,1,Exchange,-,Yes,No,No
194,4,0,Tax,-,No,Yes,No
194,5,1,Income,-,Yes,No,No
194,6,0,Assassinate,1,No,Yes,No
197,0,0,Steal,1,No,Yes,No
197,1,1,Tax,-,Yes,No,No
197,2,0,Steal,1,No,Yes,No
195,0,0,Tax,-,Yes,No,No
195,1,1,Exchange,-,Yes,No,No
195,2,0,Tax,-,Yes,No,No
195,3,1,Exchange,-,Yes,No,No
195,4,0,Tax,-,No,Yes,No
195,5,1,Income,-,Yes,No,No
195,6,0,Assassinate,1,No,Yes,No
136,0,0,Exchange,-,No,Yes,No
136,1,1,Exchange,-,Yes,No,No
136,2,0,Exchange,-,No,Yes,No
198,0,0,Exchange,-,Yes,Yes,No
198,1,1,Tax,-,Yes,Yes,No
198,2,0,Exchange,-,No,Yes,No
198,3,1,Tax,-,Yes,No,No
198,4,0,Exchange,-,No,Yes,No
199,0,0,Exchange,-,Yes,Yes,No
199,1,1,Tax,-,Yes,Yes,No
199,2,0,Exchange,-,No,Yes,No
199,3,1,Tax,-,Yes,No,No
199,4,0,Exchange,-,No,Yes,No
200,0,0,Income,-,Yes,No,No
200,1,1,Steal,0,No,No,0
200,2,0,Tax,-,Yes,Yes,No
200,3,1,Exchange,-,No,Yes,No
201,0,0,Tax,-,Yes,No,No
201,1,1,Income,-,Yes,No,No
201,2,0,Assassinate,1,No,No,1
201,3,1,Assassinate,0,No,Yes,No
201,4,0,Income,-,Yes,No,No
201,5,1,Steal,0,No,Yes,No
202,0,0,Tax,-,Yes,No,No
202,1,1,Income,-,Yes,No,No
202,2,0,Steal,1,No,Yes,No
202,3,1,Income,-,Yes,No,No
202,4,0,Tax,-,Yes,No,No
202,5,1,Foreign Aid,-,No,No,0
202,6,0,Tax,-,Yes,No,No
202,7,1,Steal,0,No,Yes,No
203,0,0,Tax,-,Yes,No,No
203,1,1,Income,-,Yes,No,No
203,2,0,Steal,1,No,Yes,No
203,3,1,Income,-,Yes,No,No
203,4,0,Tax,-,Yes,No,No
203,5,1,Foreign Aid,-,No,No,0
203,6,0,Tax,-,Yes,No,No
203,7,1,Steal,0,No,Yes,No
204,0,0,Tax,-,Yes,No,No
204,1,1,Income,-,Yes,No,No
204,2,0,Steal,1,No,Yes,No
204,3,1,Income,-,Yes,No,No
204,4,0,Tax,-,Yes,No,No
204,5,1,Foreign Aid,-,No,No,0
204,6,0,Tax,-,Yes,No,No
204,7,1,Steal,0,No,Yes,No
206,0,0,Exchange,-,No,Yes,No
206,1,1,Income,-,Yes,No,No
206,2,0,Exchange,-,Yes,No,No
206,3,1,Assassinate,0,Yes,No,No
205,0,0,Tax,-,Yes,No,No
205,1,1,Income,-,Yes,No,No
205,2,0,Steal,1,No,Yes,No
205,3,1,Income,-,Yes,No,No
205,4,0,Tax,-,Yes,No,No
205,5,1,Foreign Aid,-,No,No,0
205,6,0,Tax,-,Yes,No,No
205,7,1,Steal,0,No,Yes,No
208,0,0,Steal,1,No,No,1
208,1,1,Tax,-,Yes,No,No
208,2,0,Tax,-,No,Yes,No
208,3,1,Tax,-,Yes,No,No
208,4,0,Tax,-,No,Yes,No
212,0,0,Tax,-,No,Yes,No
212,1,1,Foreign Aid,-,Yes,No,No
209,0,0,Steal,1,No,No,1
209,1,1,Tax,-,Yes,No,No
209,2,0,Tax,-,No,Yes,No
209,3,1,Tax,-,Yes,No,No
209,4,0,Tax,-,No,Yes,No
211,0,0,Foreign Aid,-,No,No,1
211,1,1,Exchange,-,Yes,Yes,No
211,2,0,Exchange,-,No,Yes,No
183,0,0,Steal,1,Yes,No,No
183,1,1,Exchange,-,No,Yes,No
183,2,0,Assassinate,1,No,No,1
183,3,1,Exchange,-,No,Yes,No
183,4,0,Income,-,Yes,No,No
183,5,1,Tax,-,Yes,No,No
183,6,0,Tax,-,No,Yes,No
213,0,0,Tax,-,No,Yes,No
213,1,1,Tax,-,No,Yes,No
213,2,0,Tax,-,No,Yes,No
214,0,0,Foreign Aid,-,No,No,1
214,1,1,Steal,0,No,Yes,No
214,2,0,Exchange,-,Yes,No,No
214,3,1,Tax,-,Yes,No,No
214,4,0,Tax,-,Yes,Yes,No
215,0,0,Income,-,Yes,No,No
215,1,1,Steal,0,No,Yes,0
215,2,0,Tax,-,No,Yes,No
215,3,1,Steal,0,No,Yes,No
215,4,0,Steal,1,No,Yes,No
216,0,0,Foreign Aid,-,No,No,1
216,1,1,Steal,0,Yes,No,No
216,2,0,Exchange,-,Yes,No,No
216,3,1,Assassinate,0,Yes,No,No
218,0,0,Income,-,Yes,No,No
218,1,1,Exchange,-,Yes,No,No
218,2,0,Assassinate,1,No,No,1
218,3,1,Foreign Aid,-,No,No,0
218,4,0,Foreign Aid,-,Yes,No,No
218,5,1,Exchange,-,Yes,No,No
218,6,0,Income,-,Yes,No,No
218,7,1,Exchange,-,No,Yes,No
217,0,0,Income,-,Yes,No,No
217,1,1,Exchange,-,Yes,No,No
217,2,0,Exchange,-,Yes,Yes,No
217,3,1,Tax,-,Yes,Yes,No
217,4,0,Income,-,Yes,No,No
217,5,1,Exchange,-,Yes,No,No
217,6,0,Steal,1,No,No,1
217,7,1,Tax,-,No,Yes,No
217,8,0,Income,-,Yes,No,No
217,9,1,Exchange,-,Yes,No,No
217,10,0,Assassinate,1,Yes,No,No
219,0,0,Income,-,Yes,No,No
219,1,1,Exchange,-,Yes,No,No
219,2,0,Foreign Aid,-,No,No,1
219,3,1,Exchange,-,Yes,No,No
219,4,0,Income,-,Yes,No,No
219,5,1,Exchange,-,Yes,No,No
219,6,0,Tax,-,No,Yes,No
220,0,0,Income,-,Yes,No,No
220,1,1,Exchange,-,Yes,No,No
220,2,0,Assassinate,1,Yes,No,No
220,3,1,Foreign Aid,-,No,No,0
220,4,0,Tax,-,Yes,No,No
220,5,1,Steal,0,Yes,No,No
220,6,0,Tax,-,Yes,Yes,No
221,0,0,Foreign Aid,-,Yes,No,No
221,1,1,Income,-,Yes,No,No
221,2,0,Assassinate,1,Yes,No,No
221,3,1,Tax,-,No,Yes,No
224,0,0,Exchange,-,No,Yes,No
224,1,1,Exchange,-,No,Yes,No
224,2,0,Exchange,-,No,Yes,No
222,0,0,Foreign Aid,-,Yes,No,No
222,1,1,Income,-,Yes,No,No
222,2,0,Assassinate,1,Yes,No,No
222,3,1,Tax,-,No,Yes,No
223,0,0,Exchange,-,Yes,No,No
223,1,1,Tax,-,Yes,No,No
223,2,0,Tax,-,Yes,Yes,No
223,3,1,Tax,-,Yes,No,No
223,4,0,Steal,1,No,Yes,No
223,5,1,Income,-,Yes,No,No
223,6,0,Steal,1,No,Yes,No
223,7,1,Steal,0,Yes,No,No
223,8,0,Steal,1,No,Yes,No
226,0,0,Income,-,Yes,No,No
226,1,1,Exchange,-,Yes,No,No
226,2,0,Assassinate,1,Yes,Yes,No
210,0,0,Steal,1,No,No,1
210,1,1,Tax,-,Yes,No,No
210,2,0,Tax,-,No,Yes,No
210,3,1,Tax,-,Yes,No,No
210,4,0,Tax,-,No,Yes,No
228,0,0,Income,-,Yes,No,No
228,1,1,Steal,0,No,Yes,No
228,2,0,Assassinate,1,No,Yes,No
227,0,0,Tax,-,No,Yes,No
227,1,1,Exchange,-,No,Yes,No
227,2,0,Income,-,Yes,No,No
227,3,1,Income,-,Yes,No,No
227,4,0,Tax,-,Yes,No,No
227,5,1,Tax,-,Yes,No,No
227,6,0,Tax,-,Yes,No,No
227,7,1,Foreign Aid,-,Yes,No,No
227,8,0,Assassinate,1,Yes,No,No
229,0,0,Tax,-,No,Yes,No
229,1,1,Exchange,-,No,Yes,No
229,2,0,Income,-,Yes,No,No
229,3,1,Income,-,Yes,No,No
229,4,0,Tax,-,Yes,No,No
229,5,1,Tax,-,Yes,No,No
229,6,0,Tax,-,Yes,No,No
229,7,1,Foreign Aid,-,Yes,No,No
229,8,0,Assassinate,1,Yes,No,No
207,0,0,Steal,1,No,No,1
207,1,1,Tax,-,Yes,No,No
207,2,0,Tax,-,No,Yes,No
231,0,0,Exchange,-,No,Yes,No
231,1,1,Income,-,Yes,No,No
231,2,0,Foreign Aid,-,No,No,1
231,3,1,Assassinate,0,No,No,0
231,4,0,Tax,-,Yes,Yes,No
230,0,0,Tax,-,Yes,No,No
230,1,1,Exchange,-,Yes,No,No
230,2,0,Exchange,-,Yes,Yes,No
230,3,1,Steal,0,Yes,No,No
230,4,0,Steal,1,No,Yes,No
230,5,1,Exchange,-,No,Yes,No
225,0,0,Income,-,Yes,No,No
225,1,1,Exchange,-,Yes,Yes,No
225,2,0,Tax,-,Yes,No,No
225,3,1,Tax,-,Yes,No,No
225,4,0,Steal,1,No,No,1
225,5,1,Assassinate,0,No,No,0
225,6,0,Assassinate,1,No,Yes,No
